DNB URL,info,year,country,revenue
https://www.dnb.com/business-directory/company-profiles.formis_network_services_sdn_bhd.c87b7fcfcf6414f343f684f94f1ed90a.html,"FORMIS NETWORK SERVICES SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Computer Systems Design and Related Services Industry. FORMIS NETWORK SERVICES SDN. BHD. has 41 total employees across all of its locations. (Employees figure is modelled). There are 18 companies in the FORMIS NETWORK SERVICES SDN. BHD. corporate family.",1989,Malaysia,
https://www.dnb.com/business-directory/company-profiles.hkbn_jos_limited.a048901a21d75ecdfdd3cc93c3f65ae0.html,"HKBN JOS LIMITED is located in Kwun Tong, Hong Kong and is part of the Professional and Commercial Equipment and Supplies Merchant Wholesalers Industry. HKBN JOS LIMITED has 1,500 employees at this location.  There are 3 companies in the HKBN JOS LIMITED corporate family.",2000,Hong Kong,
https://www.dnb.com/business-directory/company-profiles.impressive_communications_sdn_bhd.5b65cdc969db46842390315989fc173d.html,"IMPRESSIVE COMMUNICATIONS SDN. BHD. is located in PETALING JAYA, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. IMPRESSIVE COMMUNICATIONS SDN. BHD. has 31 total employees across all of its locations. (Employees figure is modelled). ",1993,Malaysia,
https://www.dnb.com/business-directory/company-profiles.infomina_sdn_bhd.90ecfe2b9c188f771e3b156f7a764e9f.html,"INFOMINA SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Management, Scientific, and Technical Consulting Services Industry. INFOMINA SDN. BHD. has 60 total employees across all of its locations. (Employees figure is estimated). ",2007,Malaysia,
https://www.dnb.com/business-directory/company-profiles.infopro_sdn_bhd.39e9cd6803593d9a8030588697c318a1.html,"INFOPRO SDN. BHD. is located in PETALING JAYA, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. INFOPRO SDN. BHD. has 100 total employees across all of its locations. (Employees figure is estimated). ",1987,Malaysia,
https://www.dnb.com/business-directory/company-profiles.inteksoft_sdn_bhd.41490b8d2b1a2d85a308cfa4d9acc7f9.html,"INTEKSOFT SDN. BHD. is located in PUCHONG, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. INTEKSOFT SDN. BHD. has 20 total employees across all of its locations. (Employees figure is estimated). ",2005,Malaysia,
https://www.dnb.com/business-directory/company-profiles.intellect_design_arena_limited.2ef4a501f9996f1c299f1a020b228d88.html,"INTELLECT DESIGN ARENA LIMITED is located in Chennai, Tamil Nadu, India and is part of the Software Publishers Industry. INTELLECT DESIGN ARENA LIMITED has 4,260 total employees across all of its locations and generates $206.71 million in sales (USD).  There are 35 companies in the INTELLECT DESIGN ARENA LIMITED corporate family.",2011,India,206.71
https://www.dnb.com/business-directory/company-profiles.inter_xs_sdn_bhd.53d39ef009e649dcec24275c24e70087.html,"INTER XS SDN. BHD. is located in BANDAR BARU BANGI, Selangor, Malaysia and is part of the Electronics and Appliance Stores Industry. INTER XS SDN. BHD. has 30 total employees across all of its locations. (Employees figure is estimated). ",1999,Malaysia,
https://www.dnb.com/business-directory/company-profiles.iris_information_technology_systems_sdn_bhd.e4fc6254404615fdc0daca75b96ceaab.html,"IRIS INFORMATION TECHNOLOGY SYSTEMS SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Computer Systems Design and Related Services Industry. IRIS INFORMATION TECHNOLOGY SYSTEMS SDN. BHD. has 1,000 total employees across all of its locations. (Employees figure is estimated). There are 6 companies in the IRIS INFORMATION TECHNOLOGY SYSTEMS SDN. BHD. corporate family.",1991,Malaysia,
https://www.dnb.com/business-directory/company-profiles.jaringan_nadi_teknologi_sdn_bhd.2c6f9d2a52bdf7ee831ef7d6c444815f.html,"JARINGAN NADI TEKNOLOGI SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Commercial and Industrial Machinery and Equipment Rental and Leasing Industry. JARINGAN NADI TEKNOLOGI SDN. BHD. has 18 total employees across all of its locations. (Employees figure is modelled). ",2013,Malaysia,
https://www.dnb.com/business-directory/company-profiles.microlink_systems_sdn_bhd.9d83770e227ca0a51394d44bc0db2bea.html,"MICROLINK SYSTEMS SDN BHD is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Computer Systems Design and Related Services Industry. MICROLINK SYSTEMS SDN BHD has 70 total employees across all of its locations. (Employees figure is estimated). ",1994,Malaysia,
https://www.dnb.com/business-directory/company-profiles.mutiara_i-tech_sdn_bhd.461f905cea04d3d5a6cb6d12c74140d2.html,"MUTIARA I-TECH SDN. BHD. is located in SERI KEMBANGAN, Selangor, Malaysia and is part of the Management, Scientific, and Technical Consulting Services Industry. MUTIARA I-TECH SDN. BHD. has 15 total employees across all of its locations. (Employees figure is estimated). ",2006,Malaysia,
https://www.dnb.com/business-directory/company-profiles.nh2_system_sdn_bhd.f3966ae2bec463ba45504618e0cede03.html,"NH2 SYSTEM SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Computer Systems Design and Related Services Industry. NH2 SYSTEM SDN. BHD. has 37 total employees across all of its locations. (Employees figure is estimated). ",2005,Malaysia,
dnb.com/business-directory/company-profiles.nissen_technology_sdn_bhd.2ee68cdcbb7af0828440d67e66ca081e.html,,,,
https://www.dnb.com/business-directory/company-profiles.nova_msc_berhad.ceed07c0c95648857697087045d6a148.html,"NOVA MSC BERHAD is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Management of Companies and Enterprises Industry. NOVA MSC BERHAD has 21 total employees across all of its locations and generates $12.15 million in sales (USD). (Employees figure is estimated). There are 3 companies in the NOVA MSC BERHAD corporate family.",2002,Malaysia,12.15
https://www.dnb.com/business-directory/company-profiles.pcss_consultancy_sdn_bhd.302a5b61c4ecf4d8c72a1d7c1fc58ba9.html,"PCSS CONSULTANCY SDN. BHD. is located in KUCHING, Sarawak, Malaysia and is part of the Management, Scientific, and Technical Consulting Services Industry. PCSS CONSULTANCY SDN. BHD. has 10 total employees across all of its locations. (Employees figure is estimated). ",,Malaysia,
https://www.dnb.com/business-directory/company-profiles.pernec_integrated_network_systems_sdn_bhd.483758a2a400fbbfc5b0a25acbcea98a.html,"PERNEC INTEGRATED NETWORK SYSTEMS SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Household Appliances and Electrical and Electronic Goods Merchant Wholesalers Industry. PERNEC INTEGRATED NETWORK SYSTEMS SDN. BHD. has 14 total employees across all of its locations. (Employees figure is modelled). ",1997,Malaysia,
https://www.dnb.com/business-directory/company-profiles.qr_retail_automation_(asia)_sdn_bhd.604d0bca0f7a50dd399eb157be3081c0.html,"QR RETAIL AUTOMATION (ASIA) SDN BHD is located in PETALING JAYA, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. QR RETAIL AUTOMATION (ASIA) SDN BHD has 20 total employees across all of its locations. (Employees figure is estimated). There are 3 companies in the QR RETAIL AUTOMATION (ASIA) SDN BHD corporate family.",1992,Malaysia,
https://www.dnb.com/business-directory/company-profiles.rizq_technologies_sdn_bhd.da05c7c4abc9b827f1dea86b5a9363ec.html,"RIZQ TECHNOLOGIES SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Electronics and Appliance Stores Industry. RIZQ TECHNOLOGIES SDN. BHD. has 9 total employees across all of its locations. (Employees figure is modelled). ",2016,Malaysia,
https://www.dnb.com/business-directory/company-profiles.s5_systems_sdn_bhd.4c9e86f2ca62217eef0f66e2d86ab057.html,"S5 SYSTEMS SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Computer Systems Design and Related Services Industry. S5 SYSTEMS SDN. BHD. has 41 total employees across all of its locations. (Employees figure is modelled). There are 2 companies in the S5 SYSTEMS SDN. BHD. corporate family.",2006,Malaysia,
dnb.com/business-directory/company-profiles.sigma_rectrix_systems_(m)_sdn_bhd.46d34f3708907ddefdcdca9c34576648.html,,,,
https://www.dnb.com/business-directory/company-profiles.statworks_technology_sdn_bhd.2bd4afa37b1ed7cd88770117f29ddbce.html,"STATWORKS TECHNOLOGY SDN. BHD. is located in PETALING JAYA, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. STATWORKS TECHNOLOGY SDN. BHD. has 20 total employees across all of its locations. (Employees figure is estimated). ",2007,Malaysia,
https://www.dnb.com/business-directory/company-profiles.strateq_sdn_bhd.74860369f69378edc288b36662fc0d1e.html,"STRATEQ SDN. BHD. is located in PETALING JAYA, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. STRATEQ SDN. BHD. has 39 total employees across all of its locations. (Employees figure is estimated). There are 8 companies in the STRATEQ SDN. BHD. corporate family.",1988,Malaysia,
https://www.dnb.com/business-directory/company-profiles.summer_region_sdn_bhd.5029b2222ef3f6876df52a5f60f0566a.html,"SUMMER REGION SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Professional and Commercial Equipment and Supplies Merchant Wholesalers Industry. SUMMER REGION SDN. BHD. has 3 total employees across all of its locations. (Employees figure is estimated). ",2006,Malaysia,
https://www.dnb.com/business-directory/company-profiles.sundata_sdn_bhd.09223af0b72d706d68307df496c51101.html,"SUNDATA SDN. BHD. is located in PETALING JAYA, Selangor, Malaysia and is part of the Paper and Paper Product Merchant Wholesalers Industry. SUNDATA SDN. BHD. has 32 total employees across all of its locations. (Employees figure is estimated). ",2005,Malaysia,
https://www.dnb.com/business-directory/company-profiles.swisslog_holding_ag.fcaba937f1e3d06bd1ea2851079de131.html,"Swisslog Holding AG is located in Buchs AG, AARGAU, Switzerland and is part of the Other Investment Pools and Funds Industry. Swisslog Holding AG has 2,168 total employees across all of its locations and generates $912.05 million in sales (USD).  There are 561 companies in the Swisslog Holding AG corporate family.",1900,Switzerland,912.05
https://www.dnb.com/business-directory/company-profiles.system_protocol_information_sdn_bhd.fa6bc4be04ad3e195dbc845a7c2b6de7.html,"SYSTEM PROTOCOL INFORMATION SDN BHD is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Computer Systems Design and Related Services Industry. SYSTEM PROTOCOL INFORMATION SDN BHD has 18 total employees across all of its locations. (Employees figure is modelled). ",2003,Malaysia,
https://www.dnb.com/business-directory/company-profiles.technodex_solutions_sdn_bhd.4947e0d882f2394ff51ffdfa6f282a02.html,"TECHNODEX SOLUTIONS SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Computer Systems Design and Related Services Industry. TECHNODEX SOLUTIONS SDN. BHD. has 62 total employees across all of its locations. (Employees figure is estimated). There are 3 companies in the TECHNODEX SOLUTIONS SDN. BHD. corporate family.",2001,Malaysia,
https://www.dnb.com/business-directory/company-profiles.telekom_malaysia_berhad.519bae8a597cf682f35d62895eadad9f.html,"
   Telekom Malaysia (TM) has fixed its sights on domestic service. The company provides consumers and businesses with domestic fixed-line voice, data, and broadband service. The majority of the company's business comes from domestic retail services, which include business and residential voice, data services such as VPNs, and managed network services, including conferencing. It also provides wholesale services such as bandwidth provisioning. The company's Global Business unit provides fiber optic and satellite connectivity outside of Malaysia. TM spun off its mobile business in 2008.
  ",1984,Malaysia,
https://www.dnb.com/business-directory/company-profiles.theta_service_partner_sdn_bhd.9ddc5795eed06063054758ebeac7d992.html,"THETA SERVICE PARTNER SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Computer Systems Design and Related Services Industry. THETA SERVICE PARTNER SDN. BHD. has 170 total employees across all of its locations. (Employees figure is estimated). ",1999,Malaysia,
https://www.dnb.com/business-directory/company-profiles.tricubesncr_jv_sdn_bhd.95b96f0208929f75412e44033094a8f5.html,"TRICUBESNCR JV SDN. BHD. is located in Kuala Lumpur, Malaysia and is part of the Household Appliances and Electrical and Electronic Goods Merchant Wholesalers Industry. TRICUBESNCR JV SDN. BHD. has 20 total employees across all of its locations. (Employees figure is modelled). There are 2 companies in the TRICUBESNCR JV SDN. BHD. corporate family.",1996,Malaysia,
https://www.dnb.com/business-directory/company-profiles.tridimas_sdn_bhd.1b8cc2087121ef23266a0a70b73e25f0.html,"TRIDIMAS SDN. BHD. is located in SHAH ALAM, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. TRIDIMAS SDN. BHD. has 10 total employees across all of its locations. (Employees figure is estimated). ",1996,Malaysia,
https://www.dnb.com/business-directory/company-profiles.tulip_resources_sdn_bhd.834ebd328d3efabcf2234ed63d0b6b2d.html,"TULIP RESOURCES SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Computer Systems Design and Related Services Industry. TULIP RESOURCES SDN. BHD. has 25 total employees across all of its locations. (Employees figure is estimated). ",1999,Malaysia,
https://www.dnb.com/business-directory/company-profiles.weststar_engineering_sdn_bhd.f66a20c89de69a62289acbc07b00873f.html,"WESTSTAR ENGINEERING SDN. BHD. is located in AMPANG, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. WESTSTAR ENGINEERING SDN. BHD. has 20 total employees across all of its locations. (Employees figure is estimated). ",,Malaysia,
https://www.dnb.com/business-directory/company-profiles.wiki_labs_sdn_bhd.6d4c40ac6018f25bdf4217ffc13a506d.html,"WIKI LABS SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Computer Systems Design and Related Services Industry. WIKI LABS SDN. BHD. has 18 total employees across all of its locations. (Employees figure is modelled). ",2009,Malaysia,
https://www.dnb.com/business-directory/company-profiles.inspirage_llc.4f05bf42b552141730845775e429453e.html,"Inspirage, LLC is located in Bellevue, WA, United States and is part of the Computer Systems Design and Related Services Industry. Inspirage, LLC has 228 total employees across all of its locations and generates $14.29 million in sales (USD). (Employees and Sales figures are modelled). There are 3 companies in the Inspirage, LLC corporate family.",2010,United States,14.29
https://www.dnb.com/business-directory/company-profiles.bina_initiatives_sdn_bhd.c4e1047a409a41ba170ea5acdde13f03.html,"BINA INITIATIVES SDN. BHD. is located in PETALING JAYA, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. BINA INITIATIVES SDN. BHD. has 18 total employees across all of its locations. (Employees figure is modelled). ",2009,Malaysia,
https://www.dnb.com/business-directory/company-profiles.ipec_project_systems_sdn_bhd.251620da24db6fe7000dbbcfbc33f549.html,"IPEC PROJECT SYSTEMS SDN. BHD. is located in PETALING JAYA, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. IPEC PROJECT SYSTEMS SDN. BHD. has 8 total employees across all of its locations. (Employees figure is estimated). ",2012,Malaysia,
https://www.dnb.com/business-directory/company-profiles.spectrum_edge_sdn_bhd.e7a7ca11102a7be5a7d54c906cb8f37a.html,"SPECTRUM EDGE SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Computer Systems Design and Related Services Industry. SPECTRUM EDGE SDN. BHD. has 30 total employees across all of its locations. (Employees figure is estimated). ",2002,Malaysia,
https://www.dnb.com/business-directory/company-profiles.aetins_sdn_bhd.32a8b354a18bf6ca1cb2ba965b05b29c.html,"AETINS SDN. BHD. is located in PETALING JAYA, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. AETINS SDN. BHD. has 18 total employees across all of its locations. (Employees figure is modelled). ",1998,Malaysia,
https://www.dnb.com/business-directory/company-profiles.accordia_global_sdn_bhd.b62cbf7dd3ccf7354ccc859fa558b2d4.html,"ACCORDIA GLOBAL SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Scientific Research and Development Services Industry. ACCORDIA GLOBAL SDN. BHD. has 17 total employees across all of its locations. (Employees figure is modelled). ",2010,Malaysia,
https://www.dnb.com/business-directory/company-profiles.asia_mobility_technologies_sdn_bhd.38f14853817555508fe0ab360dd80d62.html,"ASIA MOBILITY TECHNOLOGIES SDN. BHD. is located in SHAH ALAM, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. ASIA MOBILITY TECHNOLOGIES SDN. BHD. has 12 total employees across all of its locations. (Employees figure is estimated). ",,Malaysia,
https://www.dnb.com/business-directory/company-profiles.big_data_technologies_ltd.a40cb2c1bfa2849b9588bd68b9f9a44a.html,"BIG DATA TECHNOLOGIES LTD is located in OMER, Israel and is part of the Computer Systems Design and Related Services Industry. BIG DATA TECHNOLOGIES LTD has 10 total employees across all of its locations and generates $687,310 in sales (USD). (Employees and Sales figures are modelled). ",2015,Israel,"687,310"
https://www.dnb.com/business-directory/company-profiles.dex_ventures_pte_ltd.7e64e08feddc0130b487ab36a2b31a95.html,"DEX VENTURES PTE. LTD. is located in Singapore, Singapore and is part of the Computer Systems Design and Related Services Industry. DEX VENTURES PTE. LTD. has 5 total employees across all of its locations. (Employees figure is modelled). ",2014,Singapore,
https://www.dnb.com/business-directory/company-profiles.electrica_technology_sdn_bhd.99d0d5c81770ec276b9bd9b3e917b017.html,"ELECTRICA TECHNOLOGY SDN. BHD. is located in AMPANG, Selangor, Malaysia and is part of the Automotive Repair and Maintenance Industry. ELECTRICA TECHNOLOGY SDN. BHD. has 11 total employees across all of its locations. (Employees figure is modelled). ",2017,Malaysia,
https://www.dnb.com/business-directory/company-profiles.hypergrid_malaysia_sdn_bhd.7e779b8edce521715d27d3e0bf2af333.html,"HYPERGRID MALAYSIA SDN. BHD. is located in SHAH ALAM, Selangor, Malaysia and is part of the Commercial and Industrial Machinery and Equipment Rental and Leasing Industry. HYPERGRID MALAYSIA SDN. BHD. has 18 total employees across all of its locations. (Employees figure is modelled). ",2016,Malaysia,
https://www.dnb.com/business-directory/company-profiles.ienterprise_online_sdn_bhd.5cde47525777a2e60ed25b69967c57bb.html,"IENTERPRISE ONLINE SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Management, Scientific, and Technical Consulting Services Industry. IENTERPRISE ONLINE SDN. BHD. has 17 total employees across all of its locations. (Employees figure is modelled). ",2000,Malaysia,
https://www.dnb.com/business-directory/company-profiles.informinent_sdn_bhd.4e63f4d0c8c958a891bd4211479d02db.html,"INFORMINENT SDN. BHD. is located in AMPANG, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. INFORMINENT SDN. BHD. has 18 total employees across all of its locations. (Employees figure is modelled). ",2013,Malaysia,
https://www.dnb.com/business-directory/company-profiles.innotiive_asia_(m)_sdn_bhd.e682054cad926a53663b7dea89e3ce16.html,"INNOTIIVE ASIA (M) SDN. BHD. is located in PETALING JAYA, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. INNOTIIVE ASIA (M) SDN. BHD. has 18 total employees across all of its locations. (Employees figure is modelled). ",,Malaysia,
https://www.dnb.com/business-directory/company-profiles.innovation_associates_consulting_sdn_bhd.f2780b0bdc3b6a003a4fcb1ebf10381f.html,"INNOVATION ASSOCIATES CONSULTING SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Management, Scientific, and Technical Consulting Services Industry. INNOVATION ASSOCIATES CONSULTING SDN. BHD. has 17 total employees across all of its locations. (Employees figure is modelled). ",2001,Malaysia,
https://www.dnb.com/business-directory/company-profiles.iris_corporation_berhad.690f60970b55bbe433026c7a4c11712c.html,"IRIS CORPORATION BERHAD is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Investigation and Security Services Industry. IRIS CORPORATION BERHAD has 351 total employees across all of its locations and generates $27.38 million in sales (USD). (Employees figure is modelled). There are 6 companies in the IRIS CORPORATION BERHAD corporate family.",1994,Malaysia,27.38
https://www.dnb.com/business-directory/company-profiles.juris_technologies_sdn_bhd.a3d84ad672f2301ce37cc807f59465b5.html,"JURIS TECHNOLOGIES SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Computer Systems Design and Related Services Industry. JURIS TECHNOLOGIES SDN. BHD. has 120 total employees across all of its locations. (Employees figure is estimated). There are 3 companies in the JURIS TECHNOLOGIES SDN. BHD. corporate family.",2003,Malaysia,
https://www.dnb.com/business-directory/company-profiles.kometsoft_(m)_sdn_bhd.5bd122137ae6e2b9fe6f1a48f178a559.html,"KOMETSOFT (M) SDN. BHD. is located in Putrajaya, Selangor, Malaysia. KOMETSOFT (M) SDN. BHD. has 15 total employees across all of its locations. (Employees figure is modelled). ",,Malaysia,
https://www.dnb.com/business-directory/company-profiles.msp_systems_(m)_sdn_bhd.38e13a3d0aa1f17338f4e06ed5ffc0eb.html,"MSP SYSTEMS (M) SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia. MSP SYSTEMS (M) SDN. BHD. has 15 total employees across all of its locations. (Employees figure is modelled). ",,Malaysia,
https://www.dnb.com/business-directory/company-profiles.nurasz_technology_innovation_sdn_bhd.822da9fd301ea2f2bc02eb3d6609e746.html,"NURASZ TECHNOLOGY INNOVATION SDN. BHD. is located in AMPANG, Selangor, Malaysia and is part of the Professional and Commercial Equipment and Supplies Merchant Wholesalers Industry. NURASZ TECHNOLOGY INNOVATION SDN. BHD. has 13 total employees across all of its locations. (Employees figure is modelled). ",2014,Malaysia,
https://www.dnb.com/business-directory/company-profiles.orisoft_technology_sdn_bhd.d147390c0a70738b904eb75e8c097643.html,"ORISOFT TECHNOLOGY SDN. BHD. is located in PETALING JAYA, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. ORISOFT TECHNOLOGY SDN. BHD. has 100 total employees across all of its locations. (Employees figure is estimated). There are 2 companies in the ORISOFT TECHNOLOGY SDN. BHD. corporate family.",2001,Malaysia,
https://www.dnb.com/business-directory/company-profiles.pawcon_engineering_sdn_bhd.e97ba84122e1d0358741ef3827066463.html,"PAWCON ENGINEERING SDN BHD is located in ALOR SETAR, Kedah, Malaysia and is part of the Building Material and Supplies Dealers Industry. PAWCON ENGINEERING SDN BHD has 10 total employees across all of its locations. (Employees figure is modelled). ",1985,Malaysia,
https://www.dnb.com/business-directory/company-profiles.rts_technology_holdings_berhad.151a7469a49275b4daa4f5b181b236ca.html,"RTS TECHNOLOGY HOLDINGS BERHAD is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Computer Systems Design and Related Services Industry. RTS TECHNOLOGY HOLDINGS BERHAD has 40 total employees across all of its locations. (Employees figure is estimated). ",,Malaysia,
https://www.dnb.com/business-directory/company-profiles.sarawak_information_systems_sdn_bhd.0ab20effef2b6d926aa67df6835bd241.html,"SARAWAK INFORMATION SYSTEMS SDN. BHD. is located in KUCHING, Sarawak, Malaysia and is part of the Computer Systems Design and Related Services Industry. SARAWAK INFORMATION SYSTEMS SDN. BHD. has 500 total employees across all of its locations. (Employees figure is estimated). There are 14 companies in the SARAWAK INFORMATION SYSTEMS SDN. BHD. corporate family.",1991,Malaysia,
https://www.dnb.com/business-directory/company-profiles.star_crm_sdn_bhd.525892cd07a0581e3f9a96fa67a6b3dd.html,"STAR CRM SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Computer Systems Design and Related Services Industry. STAR CRM SDN. BHD. has 55 total employees across all of its locations. (Employees figure is estimated). ",2018,Malaysia,
https://www.dnb.com/business-directory/company-profiles.t-systems_malaysia_sdn_bhd.c87934df11dab40def6c7ac5043e6b2a.html,"T-SYSTEMS MALAYSIA SDN. BHD. is located in Cyberjaya, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. T-SYSTEMS MALAYSIA SDN. BHD. has 20 total employees across all of its locations. (Employees figure is modelled). There are 2,961 companies in the T-SYSTEMS MALAYSIA SDN. BHD. corporate family.",2008,Malaysia,
https://www.dnb.com/business-directory/company-profiles.tech3_solutions_sdn_bhd.2cd060aa7dcdd3f02e75ba841ebd179a.html,"TECH3 SOLUTIONS SDN. BHD. is located in PUCHONG, Selangor, Malaysia and is part of the Professional and Commercial Equipment and Supplies Merchant Wholesalers Industry. TECH3 SOLUTIONS SDN. BHD. has 50 total employees across all of its locations. (Employees figure is estimated). There are 3 companies in the TECH3 SOLUTIONS SDN. BHD. corporate family.",2002,Malaysia,
https://www.dnb.com/business-directory/company-profiles.ul_solutions_sdn_bhd.d4c5e99765ab1c2c83680fa564834dc4.html,"UL SOLUTIONS SDN. BHD. is located in JELUTONG, Pulau Pinang, Malaysia and is part of the Commercial and Industrial Machinery and Equipment Rental and Leasing Industry. UL SOLUTIONS SDN. BHD. has 18 total employees across all of its locations. (Employees figure is modelled). ",2013,Malaysia,
dnb.com/business-directory/company-profiles.vista_kencana_sdn_bhd.21c7bd6f7cc254610bf28f94c4463b65.html,,,,
https://www.dnb.com/business-directory/company-profiles.airstar_(m)_sdn_bhd.0843e09cd3e95224f33ffbc09eeb044d.html,"AIRSTAR (M) SDN. BHD. is located in AMPANG, Selangor, Malaysia and is part of the Building Equipment Contractors Industry. AIRSTAR (M) SDN. BHD. has 90 total employees across all of its locations. (Employees figure is estimated). ",1997,Malaysia,
https://www.dnb.com/business-directory/company-profiles.ar-rifqi_sdn_bhd.0278d40e6a01de0558ded0661e40a34b.html,"AR-RIFQI SDN. BHD. is located in AMPANG, Selangor, Malaysia and is part of the Professional and Commercial Equipment and Supplies Merchant Wholesalers Industry. AR-RIFQI SDN. BHD. has 4 total employees across all of its locations.  ",2009,Malaysia,
https://www.dnb.com/business-directory/company-profiles.aspek_tumpuan_sdn_bhd.78308f481a5a10f5265834064324fbab.html,"ASPEK TUMPUAN SDN BHD is located in PETALING JAYA, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. ASPEK TUMPUAN SDN BHD has 14 total employees across all of its locations. (Employees figure is modelled). ",,Malaysia,
https://www.dnb.com/business-directory/company-profiles.augmented_technology_sdn_bhd.f462150c58eb65a06bd0cde6f117a2fe.html,"AUGMENTED TECHNOLOGY SDN. BHD. is located in KAJANG, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. AUGMENTED TECHNOLOGY SDN. BHD. has 45 total employees across all of its locations. (Employees figure is estimated). ",,Malaysia,
https://www.dnb.com/business-directory/company-profiles.cardzone_sdn_bhd.b757f2370fb1e6459fa734651a32472d.html,"CARDZONE SDN. BHD. is located in KUALA LUMPUR, Kuala Lumpur, Malaysia and is part of the Computer Systems Design and Related Services Industry. CARDZONE SDN. BHD. has 20 total employees across all of its locations. (Employees figure is estimated). ",,Malaysia,
dnb.com/business-directory/company-profiles.cmg_online_sdn_bhd.d4144ad022c4249ca5a5b713ba4d6c95.html,,,,
https://www.dnb.com/business-directory/company-profiles.core_system_technologies_sdn_bhd.cb17a9c74cc14e81820ab6b0929925a1.html,"CORE SYSTEM TECHNOLOGIES SDN. BHD. is located in KUCHING, Sarawak, Malaysia and is part of the Commercial and Industrial Machinery and Equipment Rental and Leasing Industry. CORE SYSTEM TECHNOLOGIES SDN. BHD. has 18 total employees across all of its locations. (Employees figure is modelled). ",2011,Malaysia,
https://www.dnb.com/business-directory/company-profiles.custella_sdn_bhd.f4eb0a1a14760575412744eaa93af1b8.html,"CUSTELLA SDN. BHD. is located in PETALING JAYA, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. CUSTELLA SDN. BHD. has 12 total employees across all of its locations. (Employees figure is estimated). ",,Malaysia,
https://www.dnb.com/business-directory/company-profiles.data-speaks_holding_(m)_sdn_bhd.77a712b34a6792d4b2f3be2292f17e2b.html,"DATA-SPEAKS HOLDING (M) SDN. BHD. is located in KOTA BAHARU, Kelantan, Malaysia and is part of the Building Equipment Contractors Industry. DATA-SPEAKS HOLDING (M) SDN. BHD. has 16 total employees across all of its locations. (Employees figure is modelled). ",2005,Malaysia,
https://www.dnb.com/business-directory/company-profiles.datakraf_solution_sdn_bhd.968cf6d191c200c2739df876a46abc2d.html,"DATAKRAF SOLUTION SDN. BHD. is located in PETALING JAYA, Selangor, Malaysia and is part of the Computer Systems Design and Related Services Industry. DATAKRAF SOLUTION SDN. BHD. has 14 total employees across all of its locations. (Employees figure is estimated). ",,Malaysia,
